ge_qname	ge_hostname	ge_group	ge_owner	ge_job_name	ge_job_number	ge_account	ge_account_prio	tmp_submission_time	tmp_start_time	tmp_end_time	ge_failed	ge_exit_status	ge_ru_wallclock	ge_ru_utime	ge_ru_stime	ge_ru_maxrss	ge_ru_ixrss	ge_ru_ismrss	ge_ru_idrss	ge_ru_isrss	ge_ru_minflt	ge_ru_majflt	ge_ru_nswap	ge_ru_inblock	ge_ru_oublock	ge_ru_msgsnd	ge_ru_msgrcv	ge_ru_nsignals	ge_ru_nvcsw	ge_ru_nivcsw	ge_project	ge_department	ge_granted_pe	ge_slots	ge_task_number	ge_cpu	ge_mem	ge_io	ge_category	ge_iow	ge_pe_taskid	ge_maxvmem	ge_arid	tmp_ar_submission_time	ge_submission_time	ge_start_time	ge_end_time	ge_ar_submission_time
production	cn3-221.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpMerge	6152056	sge	0	1392314830	1392903514	1392903526	0	0	12	1	1	1636	0	0	0	0	21845	0	0	2420456	2420072	0	0	0	0	2366	NONE	defaultdepartment	NONE	1	0	3	0	3	-U production -u lheisler -q production -l h_stack=256M	0	NONE	16650240	0	0	2014-02-13 13:07:10	2014-02-20 08:38:34	2014-02-20 08:38:46	2014-06-17 22:52:39
production	cn3-250.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152057	sge	0	1392314830	1392891050	1392901596	0	0	10546	39593	142	3367816	0	0	0	0	1952701	1	0	129139504	421344	0	0	0	0	5552654	NONE	defaultdepartment	NONE	1	0	39735	179373	70	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4990099456	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 08:06:36	2014-06-17 22:52:38
production	cn3-114.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152058	sge	0	1392314830	1392891050	1392900806	0	0	9756	39364	606	2892328	0	0	0	0	991263	23	0	134156744	446080	0	0	0	0	940229	NONE	defaultdepartment	NONE	1	0	39971	179579	73	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4895404032	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 07:53:26	2014-06-17 22:52:38
production	cn3-133.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152059	sge	0	1392314830	1392891050	1392900183	0	0	9133	33992	526	2726892	0	0	0	0	1039921	30	0	113134328	364168	0	0	0	0	1020129	NONE	defaultdepartment	NONE	1	0	34518	151896	61	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4767100928	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 07:43:03	2014-06-17 22:52:38
production	cn6-55.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152060	sge	0	1392314830	1392891050	1392899893	0	0	8843	32418	151	2851400	0	0	0	0	1381089	34	0	105902736	358600	0	0	0	0	968392	NONE	defaultdepartment	NONE	1	0	32569	146083	58	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4910804992	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 07:38:13	2014-06-17 22:52:38
production	cn4-101.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152061	sge	0	1392314830	1392891050	1392900442	0	0	9392	35324	214	3149984	0	0	0	0	1315229	4	0	103057040	327168	0	0	0	0	1134352	NONE	defaultdepartment	NONE	1	0	35538	157488	56	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4777250816	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 07:47:22	2014-06-17 22:52:38
production	cn6-56.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152062	sge	0	1392314830	1392891050	1392902641	0	0	11591	37727	198	3137656	0	0	0	0	1205260	2	0	94519936	313984	0	0	0	0	2463953	NONE	defaultdepartment	NONE	1	0	37925	170823	51	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4851994624	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 08:24:01	2014-06-17 22:52:38
production	cn6-54.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152063	sge	0	1392314830	1392891050	1392900698	0	0	9648	30896	164	2714564	0	0	0	0	1060642	4	0	87109496	297952	0	0	0	0	1089596	NONE	defaultdepartment	NONE	1	0	31060	140385	47	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4907769856	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 07:51:38	2014-06-17 22:52:38
production	cn3-123.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152064	sge	0	1392314830	1392891050	1392899846	0	0	8796	23457	339	2675528	0	0	0	0	866350	25	0	82133232	265864	0	0	0	0	521287	NONE	defaultdepartment	NONE	1	0	23796	105221	45	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4765487104	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 07:37:26	2014-06-17 22:52:38
production	cn6-58.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152065	sge	0	1392314830	1392891050	1392898018	0	0	6968	17884	83	2798264	0	0	0	0	1144223	33	0	62254408	217568	0	0	0	0	563444	NONE	defaultdepartment	NONE	1	0	17967	81360	68	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4915367936	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 07:06:58	2014-06-17 22:52:38
production	cn6-61.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152066	sge	0	1392314830	1392891050	1392898874	0	0	7824	24597	128	2896340	0	0	0	0	1192181	2	0	74739808	252840	0	0	0	0	813376	NONE	defaultdepartment	NONE	1	0	24725	110776	41	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4847816704	0	0	2014-02-13 13:07:10	2014-02-20 05:10:50	2014-02-20 07:21:14	2014-06-17 22:52:38
production	cn3-126.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152067	sge	0	1392314830	1392891051	1392897635	0	0	6584	21760	320	2636848	0	0	0	0	856324	31	0	73656744	250104	0	0	0	0	500366	NONE	defaultdepartment	NONE	1	0	22080	98385	80	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4839665664	0	0	2014-02-13 13:07:10	2014-02-20 05:10:51	2014-02-20 07:00:35	2014-06-17 22:52:38
production	cn6-60.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152068	sge	0	1392314830	1392902785	1392905586	0	0	2801	20951	98	2752604	0	0	0	0	932188	36	0	73063816	241896	0	0	0	0	602276	NONE	defaultdepartment	NONE	1	0	21049	94619	40	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4846419968	0	0	2014-02-13 13:07:10	2014-02-20 08:26:25	2014-02-20 09:13:06	2014-06-17 22:52:41
production	cn3-124.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152069	sge	0	1392314831	1392891051	1392897276	0	0	6225	16439	227	2495300	0	0	0	0	734358	18	0	53912024	191192	0	0	0	0	368919	NONE	defaultdepartment	NONE	1	0	16666	73646	59	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4760248320	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 06:54:36	2014-06-17 22:52:38
production	cn5-13.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152070	sge	0	1392314831	1392891051	1392898779	0	0	7728	15401	75	2647376	0	0	0	0	898722	2	0	49574200	170168	0	0	0	0	490768	NONE	defaultdepartment	NONE	1	0	15476	69671	27	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4915544064	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 07:19:39	2014-06-17 22:52:38
production	cn4-78.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152071	sge	0	1392314831	1392891051	1392897651	0	0	6600	16575	79	2558440	0	0	0	0	743051	4	0	47883784	159136	0	0	0	0	539744	NONE	defaultdepartment	NONE	1	0	16654	73960	52	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4847050752	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 07:00:51	2014-06-17 22:52:38
production	cn3-250.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152072	sge	0	1392314831	1392891051	1392897618	0	0	6567	14809	57	2943808	0	0	0	0	1101868	1	0	43388336	152784	0	0	0	0	2221825	NONE	defaultdepartment	NONE	1	0	14866	66836	47	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4845395968	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 07:00:18	2014-06-17 22:52:38
production	cn4-89.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152073	sge	0	1392314831	1392891051	1392895128	0	0	4077	11722	51	2474420	0	0	0	0	965169	30	0	40106984	149136	0	0	0	0	329455	NONE	defaultdepartment	NONE	1	0	11773	52806	44	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4860764160	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 06:18:48	2014-06-17 22:52:38
production	cn6-59.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152074	sge	0	1392314831	1392891051	1392897249	0	0	6198	13300	60	2470704	0	0	0	0	775135	11	0	43444672	144984	0	0	0	0	442669	NONE	defaultdepartment	NONE	1	0	13360	59909	47	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4852097024	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 06:54:09	2014-06-17 22:52:38
production	cn5-12.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152075	sge	0	1392314831	1392891051	1392894693	0	0	3642	7168	40	2424208	0	0	0	0	732119	4	0	24619744	109736	0	0	0	0	342474	NONE	defaultdepartment	NONE	1	0	7208	31800	14	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4839067648	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 06:11:33	2014-06-17 22:52:38
production	cn6-45.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152076	sge	0	1392314831	1392891051	1392896142	0	0	5091	10475	53	2527080	0	0	0	0	852593	26	0	33336704	114376	0	0	0	0	358689	NONE	defaultdepartment	NONE	1	0	10528	47246	18	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4840546304	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 06:35:42	2014-06-17 22:52:38
production	cn4-89.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152077	sge	0	1392314831	1392902785	1392903848	0	0	1063	7795	30	2398060	0	0	0	0	823738	15	0	21112696	72208	0	0	0	0	187570	NONE	defaultdepartment	NONE	1	0	7825	34983	11	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4844044288	0	0	2014-02-13 13:07:11	2014-02-20 08:26:25	2014-02-20 08:44:08	2014-06-17 22:52:39
production	cn6-55.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152078	sge	0	1392314831	1392891051	1392893460	0	0	2409	4817	30	2276416	0	0	0	0	670148	1	0	16477552	66336	0	0	0	0	200429	NONE	defaultdepartment	NONE	1	0	4847	21384	18	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4781412352	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 05:51:00	2014-06-17 22:52:38
production	cn6-56.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152079	sge	0	1392314831	1392891051	1392901740	0	0	10689	29409	168	2902452	0	0	0	0	871011	1	0	83133232	256000	0	0	0	0	2268073	NONE	defaultdepartment	NONE	1	0	29577	133043	45	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4846927872	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 08:09:00	2014-06-17 22:52:38
production	cn3-250.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152080	sge	0	1392314831	1392891051	1392891719	0	0	668	1219	124	2492148	0	0	0	0	939917	1	0	697256	7192	0	0	0	0	211406	NONE	defaultdepartment	NONE	1	0	1343	5945	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4776775680	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 05:21:59	2014-06-17 22:52:37
production	cn6-54.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_unifiedGenotyperIndel	6152081	sge	0	1392314831	1392891051	1392891107	0	0	56	100	18	1490272	0	0	0	0	404472	1	0	1840320	240	0	0	0	0	14674	NONE	defaultdepartment	NONE	1	0	118	513	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4688486400	0	0	2014-02-13 13:07:11	2014-02-20 05:10:51	2014-02-20 05:11:47	2014-06-17 22:52:36
production	cn6-58.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelMerge	6152082	sge	0	1392314831	1392905591	1392905601	0	0	10	0	0	1636	0	0	0	0	21782	0	0	646024	645648	0	0	0	0	721	NONE	defaultdepartment	NONE	1	0	1	0	1	-U production -u lheisler -q production -l h_stack=256M	0	NONE	16650240	0	0	2014-02-13 13:07:11	2014-02-20 09:13:11	2014-02-20 09:13:21	2014-06-17 22:52:41
production	cn4-82.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152083	sge	0	1392314831	1392905591	1392905609	0	0	18	18	2	1325488	0	0	0	0	356915	34	0	663704	54840	0	0	0	0	2102	NONE	defaultdepartment	NONE	1	0	20	317	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17605746688	0	0	2014-02-13 13:07:11	2014-02-20 09:13:11	2014-02-20 09:13:29	2014-06-17 22:52:41
production	cn6-62.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152084	sge	0	1392314831	1392905591	1392905608	0	0	17	18	2	2056088	0	0	0	0	539843	34	0	664656	55792	0	0	0	0	2377	NONE	defaultdepartment	NONE	1	0	21	317	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17551171584	0	0	2014-02-13 13:07:11	2014-02-20 09:13:11	2014-02-20 09:13:28	2014-06-17 22:52:41
production	cn4-79.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152085	sge	0	1392314831	1392905591	1392905608	0	0	17	16	1	1390048	0	0	0	0	376974	17	0	557072	44768	0	0	0	0	2311	NONE	defaultdepartment	NONE	1	0	18	280	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17564282880	0	0	2014-02-13 13:07:11	2014-02-20 09:13:11	2014-02-20 09:13:28	2014-06-17 22:52:41
production	cn6-63.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152086	sge	0	1392314831	1392905591	1392905606	0	0	15	16	2	1330528	0	0	0	0	532321	15	0	533960	48288	0	0	0	0	2205	NONE	defaultdepartment	NONE	1	0	18	295	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17622024192	0	0	2014-02-13 13:07:11	2014-02-20 09:13:11	2014-02-20 09:13:26	2014-06-17 22:52:41
production	cn5-13.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152087	sge	0	1392314831	1392905591	1392905604	0	0	13	15	1	475344	0	0	0	0	310220	10	0	437472	39880	0	0	0	0	1234	NONE	defaultdepartment	NONE	1	0	16	260	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17615708160	0	0	2014-02-13 13:07:11	2014-02-20 09:13:11	2014-02-20 09:13:24	2014-06-17 22:52:41
production	cn4-91.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152088	sge	0	1392314831	1392905591	1392905605	0	0	14	15	1	1323332	0	0	0	0	349702	17	0	521928	40008	0	0	0	0	1573	NONE	defaultdepartment	NONE	1	0	17	258	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17555136512	0	0	2014-02-13 13:07:11	2014-02-20 09:13:11	2014-02-20 09:13:25	2014-06-17 22:52:41
production	cn4-99.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152089	sge	0	1392314831	1392905591	1392905605	0	0	14	15	2	1314860	0	0	0	0	363855	17	0	490512	39312	0	0	0	0	1308	NONE	defaultdepartment	NONE	1	0	16	256	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17556688896	0	0	2014-02-13 13:07:11	2014-02-20 09:13:11	2014-02-20 09:13:25	2014-06-17 22:52:41
production	cn4-97.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152090	sge	0	1392314831	1392905591	1392905603	0	0	12	14	1	1329032	0	0	0	0	354516	17	0	452864	32216	0	0	0	0	1247	NONE	defaultdepartment	NONE	1	0	15	244	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17625903104	0	0	2014-02-13 13:07:11	2014-02-20 09:13:11	2014-02-20 09:13:23	2014-06-17 22:52:41
production	cn6-45.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152091	sge	0	1392314832	1392905591	1392905603	0	0	12	13	1	1056644	0	0	0	0	284009	11	0	376896	27528	0	0	0	0	1490	NONE	defaultdepartment	NONE	1	0	14	223	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17552269312	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:23	2014-06-17 22:52:41
production	cn4-80.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152092	sge	0	1392314832	1392905591	1392905604	0	0	13	14	2	1325752	0	0	0	0	473558	17	0	423960	34216	0	0	0	0	1556	NONE	defaultdepartment	NONE	1	0	16	247	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17619398656	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:24	2014-06-17 22:52:41
production	cn6-61.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152093	sge	0	1392314832	1392905591	1392905603	0	0	12	13	1	853400	0	0	0	0	239715	11	0	318488	31760	0	0	0	0	1062	NONE	defaultdepartment	NONE	1	0	15	223	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17615400960	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:23	2014-06-17 22:52:41
production	cn4-78.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152094	sge	0	1392314832	1392905591	1392905605	0	0	14	14	1	1317364	0	0	0	0	354357	17	0	420912	31368	0	0	0	0	1474	NONE	defaultdepartment	NONE	1	0	15	235	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17613250560	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:25	2014-06-17 22:52:41
production	cn5-15.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152095	sge	0	1392314832	1392905591	1392905602	0	0	11	12	1	856384	0	0	0	0	252974	17	0	352176	24896	0	0	0	0	1282	NONE	defaultdepartment	NONE	1	0	13	204	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17549221888	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:22	2014-06-17 22:52:41
production	cn6-70.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152096	sge	0	1392314832	1392905591	1392905601	0	0	10	11	1	864764	0	0	0	0	334147	17	0	319728	21512	0	0	0	0	1086	NONE	defaultdepartment	NONE	1	0	12	191	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17616072704	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:21	2014-06-17 22:52:41
production	cn4-75.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152097	sge	0	1392314832	1392905591	1392905604	0	0	13	11	1	865656	0	0	0	0	251435	17	0	319448	21216	0	0	0	0	1845	NONE	defaultdepartment	NONE	1	0	12	188	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17549598720	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:24	2014-06-17 22:52:41
production	cn3-236.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152098	sge	0	1392314832	1392905591	1392905606	0	0	15	13	1	607208	0	0	0	0	242173	3	0	215968	21056	0	0	0	0	1859	NONE	defaultdepartment	NONE	1	0	14	209	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17623703552	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:26	2014-06-17 22:52:41
production	cn4-89.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152099	sge	0	1392314832	1392905591	1392905601	0	0	10	12	1	876404	0	0	0	0	255467	27	0	43016	20560	0	0	0	0	1393	NONE	defaultdepartment	NONE	1	0	13	198	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17622417408	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:21	2014-06-17 22:52:41
production	cn8-38.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152100	sge	0	1392314832	1392905591	1392905600	0	0	9	11	1	616488	0	0	0	0	245406	11	0	243752	18712	0	0	0	0	903	NONE	defaultdepartment	NONE	1	0	11	180	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17633341440	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:20	2014-06-17 22:52:41
production	cn6-84.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152101	sge	0	1392314832	1392905591	1392905603	0	0	12	12	1	490724	0	0	0	0	141114	13	0	172896	15136	0	0	0	0	1077	NONE	defaultdepartment	NONE	1	0	12	186	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17562357760	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:23	2014-06-17 22:52:41
production	cn8-36.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152102	sge	0	1392314832	1392905591	1392905599	0	0	8	10	1	620476	0	0	0	0	206163	12	0	50144	14488	0	0	0	0	731	NONE	defaultdepartment	NONE	1	0	11	164	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17699401728	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:19	2014-06-17 22:52:41
production	cn3-241.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152103	sge	0	1392314832	1392905591	1392905601	0	0	10	11	1	607292	0	0	0	0	174313	10	0	144056	11232	0	0	0	0	1438	NONE	defaultdepartment	NONE	1	0	11	167	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17562861568	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:21	2014-06-17 22:52:41
production	cn4-90.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152104	sge	0	1392314832	1392905591	1392905600	0	0	9	9	1	484396	0	0	0	0	184052	17	0	215008	8432	0	0	0	0	1000	NONE	defaultdepartment	NONE	1	0	9	147	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17622265856	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:20	2014-06-17 22:52:41
production	cn5-18.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152105	sge	0	1392314832	1392905591	1392905604	0	0	13	15	1	1205796	0	0	0	0	324894	17	0	446936	26440	0	0	0	0	1645	NONE	defaultdepartment	NONE	1	0	16	247	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17566441472	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:24	2014-06-17 22:52:41
production	cn3-249.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152106	sge	0	1392314832	1392905591	1392905600	0	0	9	8	1	610176	0	0	0	0	179239	24	0	110176	1992	0	0	0	0	1127	NONE	defaultdepartment	NONE	1	0	9	126	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17641725952	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:20	2014-06-17 22:52:41
production	cn6-59.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFiltering	6152107	sge	0	1392314832	1392905591	1392905596	0	0	5	3	0	199200	0	0	0	0	60819	23	0	29648	144	0	0	0	0	524	NONE	defaultdepartment	NONE	1	0	3	46	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17535881216	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:16	2014-06-17 22:52:41
production	cn4-101.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_indelFilterMerge	6152108	sge	0	1392314832	1392905612	1392905620	0	0	8	0	0	1636	0	0	0	0	21760	0	0	649840	649344	0	0	0	0	727	NONE	defaultdepartment	NONE	1	0	1	0	1	-U production -u lheisler -q production -l h_stack=256M	0	NONE	16650240	0	0	2014-02-13 13:07:12	2014-02-20 09:13:32	2014-02-20 09:13:40	2014-06-17 22:52:41
production	cn3-221.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152109	sge	0	1392314832	1392905591	1392905621	0	0	30	30	3	2188404	0	0	0	0	564661	17	0	660520	191184	0	0	0	0	1700	NONE	defaultdepartment	NONE	1	0	34	539	3	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17622532096	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:41	2014-06-17 22:52:41
